w1_win,w1_block,w1_neutral,w2_win,w2_lose,w2_invalid,w2_neutral,w3_win,w3_lose,w3_invalid,w3_neutral,score
0.9546679868029162,0.8379800898264813,0.5724008762253117,0.8434721470907707,0.17962128155573104,0.08502548419688313,0.6954466958696914,0.7586723861133304,0.2540350684368444,0.056800087727487875,0.633274959499464,236
0.9667785146095262,0.8982423118512841,0.43732942803122654,0.8024448583971159,0.31134819742198244,0.045729589745827574,0.5857925253708188,0.8467979149379461,0.38436036944298607,0.0712254570514212,0.5666510368906416,236
0.9652911747472543,0.8631122212941069,0.4210391153648162,0.7421653866839143,0.266139431903181,0.07342059287427663,0.6573997705472789,0.8098922599693126,0.29178987194370304,0.1559329235737987,0.6319928493824611,236
0.9140636836576606,0.8503923103405461,0.5330125340994996,0.9496846299335515,0.27392086216579703,0.02587407354684245,0.45918569830358064,0.735581804777932,0.38845322281214756,0.11219651194350395,0.605252660951789,236
0.9490392141059987,0.8166493314311393,0.6576631157153636,0.8457043906237873,0.23484083522238394,0.12716889317541313,0.6246037408764772,0.754963526680751,0.2797046301742652,0.11807949758388561,0.6945412558471015,235
0.9791949878875297,0.7544781149870465,0.4370132747714184,0.7811910326601471,0.19034025968101814,0.014300879187600056,0.46272587665178294,0.7295826343860865,0.352329033999059,0.0890902918313356,0.5751921712220858,235
0.9712228380974953,0.7722063265931586,0.41804411987896894,0.7956382155125428,0.3186523384637619,0.07592632144537455,0.5774380072377484,0.8228043545615614,0.28217565749506923,0.13346642381389862,0.673873783793902,235
0.9855647881376348,0.8819916154388507,0.6346677164419524,0.7564434441815864,0.27723077756594894,0.0645489424123227,0.45526376603052593,0.8443967558082711,0.28486368312403393,0.1349462818232409,0.6449590820735458,235
0.9689644698059005,0.8447651437845647,0.43464797450442044,0.9025930184917045,0.17949755262916545,0.05331019281246977,0.4395731485218005,0.9042674801514534,0.38349141913831963,0.08856589698659653,0.6486468349848191,235
0.9899694613261678,0.8834784919658623,0.5827177778141455,0.8763788301845802,0.2129790333197149,0.12187553758478235,0.4587479728292397,0.7486935914419062,0.23631213238590731,0.10776008980152099,0.6436130937569995,235
0.9269851959314035,0.7716894898587653,0.6018460970563029,0.7938180106271793,0.2594395026109255,0.07254544412358994,0.44134830034798017,0.8535489152409398,0.26822355363737016,0.016086969692085368,0.6623700008297788,235
0.8824775465825485,0.809011350688238,0.43832690199147983,0.8372440948609834,0.15414880431233555,0.09452192633607626,0.6009267001498635,0.7779547782440793,0.3033932655706738,0.11320857436928278,0.6959800441183708,234
0.9853320094718935,0.8184221914618055,0.6266929794451448,0.7172238869942282,0.22970072933901006,0.01940922276147853,0.6027678324234108,0.7899137681096688,0.3224538545211171,0.03458885384430561,0.6558966333031803,234
0.9011642138222355,0.8295867778284385,0.4580753492373286,0.9195303847980212,0.33610907711477445,0.10980605834752313,0.5932256723717935,0.8226015918994143,0.30936038110114006,0.13908143311057472,0.6107869447227956,234
0.9255154007202168,0.8689063649957438,0.49165228952291806,0.7568385408929739,0.33864400780610177,0.028304181446005286,0.6286927567929431,0.7058363036965236,0.2392718463150768,0.05773739066055863,0.5873254073562143,233
0.8912929301577981,0.7883020806912764,0.4727923825438664,0.8419629716966733,0.24895774885350225,0.03765698754579458,0.6360748990736691,0.8360519248954562,0.3812334599484737,0.1630224878585256,0.6100248901096155,233
0.9811435165617332,0.8633223193302415,0.5611141454285055,0.7245983721408353,0.21389783485924835,0.017249969592925973,0.48739709778767193,0.7770545179341082,0.2898224516169894,0.1911898823646623,0.5118533107319778,233
0.8941386162830259,0.8658271728529408,0.48304168950412774,0.7610623876485357,0.1787146685516764,0.05863523143596872,0.5780355874185925,0.7558687235391253,0.2627773755968603,0.11581584796603127,0.584346942952029,233
0.9388134489324367,0.7884234123533339,0.452526746269127,0.722809465393496,0.22298056907621583,0.13479920034681944,0.6212577847159089,0.8439255928833735,0.23086935829755914,0.016728415636880507,0.6629373512975867,232
0.9384143516035441,0.7923228270992105,0.5619399955403603,0.7914822882133608,0.1800698993785388,0.1112413982008318,0.4919248711896711,0.7779081712000211,0.23601209327213726,0.06063806071511816,0.5723053416585129,232
0.9084215027282799,0.8456630481352444,0.46023189052429925,0.8975673776689522,0.336442985450907,0.11745846132762058,0.4957623511026496,0.9298408010442664,0.20772153591139594,0.15588122464522652,0.6005434248747048,232
0.9131460403502407,0.845293088750158,0.5256353362765778,0.7637182230420053,0.3159158383701127,0.03943508223143991,0.5835920216941148,0.8646545486764786,0.22027030171479003,0.07341210514541192,0.6498334963098643,232
0.982283126701452,0.8545242585477439,0.40838680680493594,0.9413284844869991,0.12018797983789678,0.14717430655578548,0.5016411750281218,0.858006999159126,0.23922191490766564,0.18799806129475435,0.44955659085127664,232
0.8662061271112356,0.8138900591744532,0.43973365558869315,0.8261340355174049,0.14796809906075392,0.14609675090130902,0.6813865279626037,0.7480392718902558,0.27958027324315493,0.1363141160785784,0.6856504384463673,231
